article_id,date,headline,article_text,source,url,author,category,entities,collection_method,_synthetic,_true_label,combined_text,word_count,text_clean,text_minimal,sentence_count,lexical_diversity,fear_score,greed_score,uncertainty_score,optimism_score,dominant_emotion,silver_label,fnei,fnei_category
ART_EB76D9616BB4,2026-08-22,Memory stocks face headwinds as 'smart money' walks out,"Memory stocks showed initial promise but are now faltering, weighed down by anxiety surrounding the artificial intelligence market. Sandisk and Western Digital reported declines, while Micron and Seagate experienced modest increases. Despite solid fundamentals and last year’s booming AI infrastructure demand, investors focusing on momentum are shifting their attention to different sectors for potential gains.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/memory-stocks-face-headwinds-as-smart-money-walks-out/articleshow/133416138.cms,,markets,,RSS,False,,"Memory stocks face headwinds as 'smart money' walks out. Memory stocks showed initial promise but are now faltering, weighed down by anxiety surrounding the artificial intelligence market. Sandisk and Western Digital reported declines, while Micron and Seagate experienced modest increases. Despite solid fundamentals and last year’s booming AI infrastructure demand, investors focusing on momentum are shifting their attention to different sectors for potential gains.",64,memory stocks face headwinds as smart money walks out memory stocks showed initial promise but are now faltering weighed down by anxiety surrounding the artificial intelligence market sandisk and western digital reported declines while micron and seagate experienced modest increases despite solid fundamentals and last year s booming ai infrastructure demand investors focusing on momentum are shifting their attention to different sectors for potential gains,"Memory stocks face headwinds as 'smart money' walks out. Memory stocks showed initial promise but are now faltering, weighed down by anxiety surrounding the artificial intelligence market. Sandisk and Western Digital reported declines, while Micron and Seagate experienced modest increases. Despite solid fundamentals and last year s booming AI infrastructure demand, investors focusing on momentum are shifting their attention to different sectors for potential gains.",4,0.9230769230769231,0.0,0.31028500000000003,0.9423076923076923,0.3404275,uncertainty,uncertainty,42.08889711538462,Neutral
ART_40747BD9A42E,2026-08-22,"West Asia tensions cloud market outlook, Nifty may stay rangebound","In a week marked by market stagnation, Indian equity indices closed on an unremarkable note, affected by geopolitical uncertainties and elevated crude oil prices. Experts forecast that without any significant triggers, the Nifty may continue its rangebound trajectory. Crude oil prices consistently stayed above ninety dollars a barrel, with foreign portfolio investors offloading shares while local institutional buyers were active in the market.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/west-asia-tensions-cloud-market-outlook-nifty-may-stay-rangebound/articleshow/133415917.cms,,markets,,RSS,False,,"West Asia tensions cloud market outlook, Nifty may stay rangebound. In a week marked by market stagnation, Indian equity indices closed on an unremarkable note, affected by geopolitical uncertainties and elevated crude oil prices. Experts forecast that without any significant triggers, the Nifty may continue its rangebound trajectory. Crude oil prices consistently stayed above ninety dollars a barrel, with foreign portfolio investors offloading shares while local institutional buyers were active in the market.",73,west asia tensions cloud market outlook nifty may stay rangebound in a week marked by market stagnation indian equity indices closed on an unremarkable note affected by geopolitical uncertainties and elevated crude oil prices experts forecast that without any significant triggers the nifty may continue its rangebound trajectory crude oil prices consistently stayed above ninety dollars a barrel with foreign portfolio investors offloading shares while local institutional buyers were active in the market,"West Asia tensions cloud market outlook, Nifty may stay rangebound. In a week marked by market stagnation, Indian equity indices closed on an unremarkable note, affected by geopolitical uncertainties and elevated crude oil prices. Experts forecast that without any significant triggers, the Nifty may continue its rangebound trajectory. Crude oil prices consistently stayed above ninety dollars a barrel, with foreign portfolio investors offloading shares while local institutional buyers were active in the market.",4,0.8356164383561644,0.04941,0.0,1.0,0.0,uncertainty,uncertainty,19.0118,Extreme Fear
ART_F8820FE891CF,2026-08-22,"Gold regains momentum as weak dollar, safe haven demand and seasonal buying support prices","Gold prices have surged sharply in August, supported by a weaker U.S. dollar, expectations of monetary easing, geopolitical tensions, and sustained central-bank purchases. Strong Chinese demand and India’s upcoming festive and wedding season add further support. Despite potential short-term corrections, structural factors including reserve diversification, inflation concerns, and de-dollarisation keep gold’s long-term outlook bullish.",Economic Times Markets,https://economictimes.indiatimes.com/markets/commodities/news/gold-regains-momentum-as-weak-dollar-safe-haven-demand-and-seasonal-buying-support-prices/articleshow/133417184.cms,,markets,,RSS,False,,"Gold regains momentum as weak dollar, safe haven demand and seasonal buying support prices. Gold prices have surged sharply in August, supported by a weaker U.S. dollar, expectations of monetary easing, geopolitical tensions, and sustained central-bank purchases. Strong Chinese demand and India’s upcoming festive and wedding season add further support. Despite potential short-term corrections, structural factors including reserve diversification, inflation concerns, and de-dollarisation keep gold’s long-term outlook bullish.",68,gold regains momentum as weak dollar safe haven demand and seasonal buying support prices gold prices have surged sharply in august supported by a weaker u s dollar expectations of monetary easing geopolitical tensions and sustained central bank purchases strong chinese demand and india s upcoming festive and wedding season add further support despite potential short term corrections structural factors including reserve diversification inflation concerns and de dollarisation keep gold s long term outlook bullish,"Gold regains momentum as weak dollar, safe haven demand and seasonal buying support prices. Gold prices have surged sharply in August, supported by a weaker U.S. dollar, expectations of monetary easing, geopolitical tensions, and sustained central-bank purchases. Strong Chinese demand and India s upcoming festive and wedding season add further support. Despite potential short-term corrections, structural factors including reserve diversification, inflation concerns, and de-dollarisation keep gold s long-term outlook bullish.",6,0.8266666666666667,0.9166666666666667,1.0,0.25,1.0,greed,greed,77.91666666666667,Greed
ART_A554E1A02FB7,2026-08-22,Dubai office boom drives commercial real estate growth; transaction value triples in H1 2026,"Dubai’s commercial real estate market remained resilient in H1 2026, with transaction value rising 8.5% to AED 65.23 billion. Offices led growth, driven by strong Grade A demand and limited supply, while retail also gained momentum. Investors increasingly favored income-generating assets over land, supporting a positive outlook despite geopolitical tensions and Q2 moderation.",Economic Times Markets,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/dubai-office-boom-drives-commercial-real-estate-growth-transaction-value-triples-in-h1-2026/articleshow/133417249.cms,,markets,,RSS,False,,"Dubai office boom drives commercial real estate growth; transaction value triples in H1 2026. Dubai’s commercial real estate market remained resilient in H1 2026, with transaction value rising 8.5% to AED 65.23 billion. Offices led growth, driven by strong Grade A demand and limited supply, while retail also gained momentum. Investors increasingly favored income-generating assets over land, supporting a positive outlook despite geopolitical tensions and Q2 moderation.",67,dubai office boom drives commercial real estate growth transaction value triples in h dubai s commercial real estate market remained resilient in h with transaction value rising to aed billion offices led growth driven by strong grade a demand and limited supply while retail also gained momentum investors increasingly favored income generating assets over land supporting a positive outlook despite geopolitical tensions and q moderation,"Dubai office boom drives commercial real estate growth; transaction value triples in H1 2026. Dubai s commercial real estate market remained resilient in H1 2026, with transaction value rising 8.5% to AED 65.23 billion. Offices led growth, driven by strong Grade A demand and limited supply, while retail also gained momentum. Investors increasingly favored income-generating assets over land, supporting a positive outlook despite geopolitical tensions and Q2 moderation.",6,0.8307692307692308,0.0,1.0,0.19230769230769232,0.38779,greed,greed,75.68803461538462,Greed
ART_9EC9108CAE98,2026-08-22,"FPI return to India may be tactical, not structural yet: HSBC MF’s Venugopal Manghat","Foreign investors are cautiously returning to Indian equities, but a durable FPI reallocation remains unconfirmed. HSBC Mutual Fund’s Venugopal Manghat highlights improving earnings, stable domestic demand and manufacturing growth, while stressing valuation discipline. Sustained foreign inflows will depend on earnings delivery, rupee stability, global liquidity, and India’s relative emerging-market valuations.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/fpi-return-to-india-may-be-tactical-not-structural-yet-hsbc-mfs-venugopal-manghat/articleshow/133417510.cms,,markets,,RSS,False,,"FPI return to India may be tactical, not structural yet: HSBC MF’s Venugopal Manghat. Foreign investors are cautiously returning to Indian equities, but a durable FPI reallocation remains unconfirmed. HSBC Mutual Fund’s Venugopal Manghat highlights improving earnings, stable domestic demand and manufacturing growth, while stressing valuation discipline. Sustained foreign inflows will depend on earnings delivery, rupee stability, global liquidity, and India’s relative emerging-market valuations.",64,fpi return to india may be tactical not structural yet hsbc mf s venugopal manghat foreign investors are cautiously returning to indian equities but a durable fpi reallocation remains unconfirmed hsbc mutual fund s venugopal manghat highlights improving earnings stable domestic demand and manufacturing growth while stressing valuation discipline sustained foreign inflows will depend on earnings delivery rupee stability global liquidity and india s relative emerging market valuations,"FPI return to India may be tactical, not structural yet: HSBC MF s Venugopal Manghat. Foreign investors are cautiously returning to Indian equities, but a durable FPI reallocation remains unconfirmed. HSBC Mutual Fund s Venugopal Manghat highlights improving earnings, stable domestic demand and manufacturing growth, while stressing valuation discipline. Sustained foreign inflows will depend on earnings delivery, rupee stability, global liquidity, and India s relative emerging-market valuations.",4,0.8382352941176471,0.0,0.03155,1.0,0.25,uncertainty,uncertainty,29.696500000000004,Fear
ART_1C3228D0989F,2026-08-22,"ETMarkets NRI Talk| Rs 1 crore, 5-7 years: How NRIs should allocate across Indian equities, bonds, gold and alternatives, says Rohit Sarin","NRIs investing in India should assess their global portfolio, existing India exposure, liquidity, risk appetite, taxes and repatriation needs before investing. For a Rs 1 crore portfolio, an illustrative allocation is 55–65% equities, 15–20% fixed income, 5–10% gold and 5–10% alternatives, complemented by real assets and diversification.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/etmarkets-nri-talk-rs-1-crore-5-7-years-how-nris-should-allocate-across-indian-equities-bonds-gold-and-alternatives-says-rohit-sarin/articleshow/133417845.cms,,markets,,RSS,False,,"ETMarkets NRI Talk| Rs 1 crore, 5-7 years: How NRIs should allocate across Indian equities, bonds, gold and alternatives, says Rohit Sarin. NRIs investing in India should assess their global portfolio, existing India exposure, liquidity, risk appetite, taxes and repatriation needs before investing. For a Rs 1 crore portfolio, an illustrative allocation is 55–65% equities, 15–20% fixed income, 5–10% gold and 5–10% alternatives, complemented by real assets and diversification.",69,etmarkets nri talk rs crore years how nris should allocate across indian equities bonds gold and alternatives says rohit sarin nris investing in india should assess their global portfolio existing india exposure liquidity risk appetite taxes and repatriation needs before investing for a rs crore portfolio an illustrative allocation is equities fixed income gold and alternatives complemented by real assets and diversification,"ETMarkets NRI Talk Rs 1 crore, 5-7 years: How NRIs should allocate across Indian equities, bonds, gold and alternatives, says Rohit Sarin. NRIs investing in India should assess their global portfolio, existing India exposure, liquidity, risk appetite, taxes and repatriation needs before investing. For a Rs 1 crore portfolio, an illustrative allocation is 55 65% equities, 15 20% fixed income, 5 10% gold and 5 10% alternatives, complemented by real assets and diversification.",3,0.7903225806451613,0.20931540322580644,0.20161290322580644,0.20674790322580644,0.20161290322580644,fear,fear,40.8173120967742,Neutral
ART_39E7362DB4AA,2026-08-22,"Delayed, Not Denied: India’s BGAI entry waits on market access","India’s potential inclusion in the Bloomberg Global Aggregate Bond Index remains delayed, not denied, with operational accessibility the key hurdle. Inclusion could attract $15–25 billion in foreign inflows, diversify India’s bond investor base, ease borrowing pressures, and strengthen its global investment appeal. A phased inclusion remains likely, supporting India’s long-term bond-market integration.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/delayed-not-denied-indias-bgai-entry-waits-on-market-access/articleshow/133417098.cms,,markets,,RSS,False,,"Delayed, Not Denied: India’s BGAI entry waits on market access. India’s potential inclusion in the Bloomberg Global Aggregate Bond Index remains delayed, not denied, with operational accessibility the key hurdle. Inclusion could attract $15–25 billion in foreign inflows, diversify India’s bond investor base, ease borrowing pressures, and strengthen its global investment appeal. A phased inclusion remains likely, supporting India’s long-term bond-market integration.",62,delayed not denied india s bgai entry waits on market access india s potential inclusion in the bloomberg global aggregate bond index remains delayed not denied with operational accessibility the key hurdle inclusion could attract billion in foreign inflows diversify india s bond investor base ease borrowing pressures and strengthen its global investment appeal a phased inclusion remains likely supporting india s long term bond market integration,"Delayed, Not Denied: India s BGAI entry waits on market access. India s potential inclusion in the Bloomberg Global Aggregate Bond Index remains delayed, not denied, with operational accessibility the key hurdle. Inclusion could attract $15 25 billion in foreign inflows, diversify India s bond investor base, ease borrowing pressures, and strengthen its global investment appeal. A phased inclusion remains likely, supporting India s long-term bond-market integration.",4,0.7313432835820896,0.0,0.06125,0.25,0.2791375,optimism,optimism,42.857312500000006,Neutral
ART_7230EFC28EFF,2026-08-22,ETMarkets Smart Talk | India’s diverse earnings story could bring FIIs back: Bandhan Life’s Avinash Agarwal,"While foreign institutional investors (FIIs) have remained net sellers over the past two years amid India’s premium valuations and an earnings slowdown, Avinash Agarwal, Senior Vice President &amp; Head – Equity at Bandhan Life, believes the tide could turn as India offers a diverse pool of large companies with consistent growth and greater earnings visibility.",Economic Times Markets,https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-indias-diverse-earnings-story-could-bring-fiis-back-bandhan-lifes-avinash-agarwal/articleshow/133417060.cms,,markets,,RSS,False,,"ETMarkets Smart Talk | India’s diverse earnings story could bring FIIs back: Bandhan Life’s Avinash Agarwal. While foreign institutional investors (FIIs) have remained net sellers over the past two years amid India’s premium valuations and an earnings slowdown, Avinash Agarwal, Senior Vice President &amp; Head – Equity at Bandhan Life, believes the tide could turn as India offers a diverse pool of large companies with consistent growth and greater earnings visibility.",71,etmarkets smart talk india s diverse earnings story could bring fiis back bandhan life s avinash agarwal while foreign institutional investors fiis have remained net sellers over the past two years amid india s premium valuations and an earnings slowdown avinash agarwal senior vice president amp head equity at bandhan life believes the tide could turn as india offers a diverse pool of large companies with consistent growth and greater earnings visibility,"ETMarkets Smart Talk India s diverse earnings story could bring FIIs back: Bandhan Life s Avinash Agarwal. While foreign institutional investors (FIIs) have remained net sellers over the past two years amid India s premium valuations and an earnings slowdown, Avinash Agarwal, Senior Vice President amp; Head Equity at Bandhan Life, believes the tide could turn as India offers a diverse pool of large companies with consistent growth and greater earnings visibility.",2,0.7916666666666666,0.0,0.09920000000000001,1.0,0.3404275,uncertainty,uncertainty,34.89096250000001,Fear
ART_D0E7EBE013A7,2026-08-22,Enovix Is At The Lows For Good Reason (Rating Upgrade),,Seeking Alpha,https://seekingalpha.com/article/4939278-enovix-is-at-the-lows-for-good-reason?source=feed_all_articles,,finance,,RSS,False,,Enovix Is At The Lows For Good Reason (Rating Upgrade).,10,enovix is at the lows for good reason rating upgrade,Enovix Is At The Lows For Good Reason (Rating Upgrade).,1,1.0,0.0,0.29098,0.0,0.08195999999999999,greed,greed,46.598,Neutral
ART_05CAB95EE004,2026-08-22,ETMarkets Smart Talk | Bonds aren’t boring: Where Devang Shah sees the best fixed-income opportunities,"At the same time, the RBI remains watchful of risks from geopolitics, crude oil prices and global monetary policy developments.",Economic Times Markets,https://economictimes.indiatimes.com/markets/bonds/etmarkets-smart-talk-bonds-arent-boring-where-devang-shah-sees-the-best-fixed-income-opportunities/articleshow/133416948.cms,,markets,,RSS,False,,"ETMarkets Smart Talk | Bonds aren’t boring: Where Devang Shah sees the best fixed-income opportunities. At the same time, the RBI remains watchful of risks from geopolitics, crude oil prices and global monetary policy developments.",35,etmarkets smart talk bonds aren t boring where devang shah sees the best fixed income opportunities at the same time the rbi remains watchful of risks from geopolitics crude oil prices and global monetary policy developments,"ETMarkets Smart Talk Bonds aren t boring: Where Devang Shah sees the best fixed-income opportunities. At the same time, the RBI remains watchful of risks from geopolitics, crude oil prices and global monetary policy developments.",2,0.9444444444444444,0.0,0.13730000000000003,0.25,0.43045,optimism,optimism,50.43475000000001,Neutral
ART_25C58EB26C86,2026-08-22,Trump says he did not direct Bessent to intervene in bond market,"President Donald Trump clarified that he had not influenced Treasury Secretary Scott Bessent's decisions in the market. Bessent made choices independently, guided by his grasp of existing economic conditions. In a surprising announcement, the government revealed plans to buy back double the amount of bonds initially anticipated. This unexpected action led to a significant drop in bond yields, although these declines were mostly corrected by the end of the week.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/trump-says-he-did-not-direct-bessent-to-intervene-in-bond-market/articleshow/133416881.cms,,markets,,RSS,False,,"Trump says he did not direct Bessent to intervene in bond market. President Donald Trump clarified that he had not influenced Treasury Secretary Scott Bessent's decisions in the market. Bessent made choices independently, guided by his grasp of existing economic conditions. In a surprising announcement, the government revealed plans to buy back double the amount of bonds initially anticipated. This unexpected action led to a significant drop in bond yields, although these declines were mostly corrected by the end of the week.",82,trump says he did not direct bessent to intervene in bond market president donald trump clarified that he had not influenced treasury secretary scott bessent s decisions in the market bessent made choices independently guided by his grasp of existing economic conditions in a surprising announcement the government revealed plans to buy back double the amount of bonds initially anticipated this unexpected action led to a significant drop in bond yields although these declines were mostly corrected by the end of the week,"Trump says he did not direct Bessent to intervene in bond market. President Donald Trump clarified that he had not influenced Treasury Secretary Scott Bessent's decisions in the market. Bessent made choices independently, guided by his grasp of existing economic conditions. In a surprising announcement, the government revealed plans to buy back double the amount of bonds initially anticipated. This unexpected action led to a significant drop in bond yields, although these declines were mostly corrected by the end of the week.",5,0.7590361445783133,0.15060240963855423,0.15328240963855422,0.0,0.00402,greed,greed,36.727124096385545,Fear
ART_A5DC3301D6DE,2026-08-22,"Wall Street Week Ahead: Nvidia earnings, Jackson Hole to test pillars of stock rally","Nvidia's upcoming earnings report, alongside the Fed's crucial Jackson Hole symposium, may redefine current market expectations. The recent spike in global bond yields is putting pressure on stocks, raising alarms about borrowing costs for investors. Attention is focused on Fed Chair Kevin Warsh's policy discussions, as Nvidia's performance might unlock vital insights into the growing AI infrastructure needs.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/wall-st-week-ahead-nvidia-earnings-jackson-hole-to-test-pillars-of-stock-rally/articleshow/133416862.cms,,markets,,RSS,False,,"Wall Street Week Ahead: Nvidia earnings, Jackson Hole to test pillars of stock rally. Nvidia's upcoming earnings report, alongside the Fed's crucial Jackson Hole symposium, may redefine current market expectations. The recent spike in global bond yields is putting pressure on stocks, raising alarms about borrowing costs for investors. Attention is focused on Fed Chair Kevin Warsh's policy discussions, as Nvidia's performance might unlock vital insights into the growing AI infrastructure needs.",72,wall street week ahead nvidia earnings jackson hole to test pillars of stock rally nvidia s upcoming earnings report alongside the fed s crucial jackson hole symposium may redefine current market expectations the recent spike in global bond yields is putting pressure on stocks raising alarms about borrowing costs for investors attention is focused on fed chair kevin warsh s policy discussions as nvidia s performance might unlock vital insights into the growing ai infrastructure needs,"Wall Street Week Ahead: Nvidia earnings, Jackson Hole to test pillars of stock rally. Nvidia's upcoming earnings report, alongside the Fed's crucial Jackson Hole symposium, may redefine current market expectations. The recent spike in global bond yields is putting pressure on stocks, raising alarms about borrowing costs for investors. Attention is focused on Fed Chair Kevin Warsh's policy discussions, as Nvidia's performance might unlock vital insights into the growing AI infrastructure needs.",4,0.8289473684210527,0.0,0.9292736842105263,0.25,0.25,greed,greed,67.8782105263158,Greed
ART_9147ABA790AE,2026-08-22,"Goldman Sachs picks ICICI Bank, Kotak Mahindra Bank as top banking bets","Goldman Sachs has begun its assessment of fourteen Indian banks, pinpointing its top selections. ICICI Bank and Kotak Mahindra Bank stand out with Buy ratings that indicate substantial upside potential. The firm anticipates a cyclical recovery in earnings across the banking sector. It forecasts that private banks will surpass their state-owned counterparts in performance over the next two years, buoyed by loan growth and enhanced liquidity.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/goldman-sachs-picks-icici-bank-kotak-mahindra-bank-as-top-banking-bets/articleshow/133416320.cms,,markets,,RSS,False,,"Goldman Sachs picks ICICI Bank, Kotak Mahindra Bank as top banking bets. Goldman Sachs has begun its assessment of fourteen Indian banks, pinpointing its top selections. ICICI Bank and Kotak Mahindra Bank stand out with Buy ratings that indicate substantial upside potential. The firm anticipates a cyclical recovery in earnings across the banking sector. It forecasts that private banks will surpass their state-owned counterparts in performance over the next two years, buoyed by loan growth and enhanced liquidity.",78,goldman sachs picks icici bank kotak mahindra bank as top banking bets goldman sachs has begun its assessment of fourteen indian banks pinpointing its top selections icici bank and kotak mahindra bank stand out with buy ratings that indicate substantial upside potential the firm anticipates a cyclical recovery in earnings across the banking sector it forecasts that private banks will surpass their state owned counterparts in performance over the next two years buoyed by loan growth and enhanced liquidity,"Goldman Sachs picks ICICI Bank, Kotak Mahindra Bank as top banking bets. Goldman Sachs has begun its assessment of fourteen Indian banks, pinpointing its top selections. ICICI Bank and Kotak Mahindra Bank stand out with Buy ratings that indicate substantial upside potential. The firm anticipates a cyclical recovery in earnings across the banking sector. It forecasts that private banks will surpass their state-owned counterparts in performance over the next two years, buoyed by loan growth and enhanced liquidity.",5,0.7848101265822784,0.0,0.280345,0.0,0.2955175,optimism,optimism,53.753462500000005,Neutral
ART_C8B2418BBC51,2026-08-22,Can Skyways Air Services IPO deliver long-term growth for high-risk investors?,Skyways Air Services plans a ₹399 crore IPO to repay debt and fund working capital.  The company's promoter stake will decrease significantly after the initial public offering.  Revenue and profits have shown strong annual growth between FY24 and FY26.  Skyways Air Services has been the leading air freight forwarder for four years.  The issue is recommended for long-term investors with high risk tolerance.,Economic Times Markets,https://economictimes.indiatimes.com/markets/ipos/fpos/can-skyways-air-services-ipo-deliver-long-term-growth-for-high-risk-investors/articleshow/133416205.cms,,markets,,RSS,False,,Can Skyways Air Services IPO deliver long-term growth for high-risk investors?. Skyways Air Services plans a ₹399 crore IPO to repay debt and fund working capital.  The company's promoter stake will decrease significantly after the initial public offering.  Revenue and profits have shown strong annual growth between FY24 and FY26.  Skyways Air Services has been the leading air freight forwarder for four years.  The issue is recommended for long-term investors with high risk tolerance.,74,can skyways air services ipo deliver long term growth for high risk investors skyways air services plans a crore ipo to repay debt and fund working capital the company s promoter stake will decrease significantly after the initial public offering revenue and profits have shown strong annual growth between fy and fy skyways air services has been the leading air freight forwarder for four years the issue is recommended for long term investors with high risk tolerance,Can Skyways Air Services IPO deliver long-term growth for high-risk investors?. Skyways Air Services plans a 399 crore IPO to repay debt and fund working capital. The company's promoter stake will decrease significantly after the initial public offering. Revenue and profits have shown strong annual growth between FY24 and FY26. Skyways Air Services has been the leading air freight forwarder for four years. The issue is recommended for long-term investors with high risk tolerance.,7,0.7142857142857143,0.0,1.0,0.25,1.0,greed,greed,96.25,Extreme Greed
ART_3D4B5E2F1E67,2026-08-22,Sebi proposes new channel partner network to boost retail bond access,"The Securities and Exchange Board of India (Sebi) is set to launch fixed income channel partners to broaden access to the retail bond market. This initiative is particularly focused on increasing engagement in smaller cities across India. Eligible individuals and firms can qualify as partners by fulfilling specific certification standards. Notably, existing mutual fund distributors can apply without incurring any enlistment fees.",Economic Times Markets,https://economictimes.indiatimes.com/markets/bonds/sebi-proposes-new-channel-partner-network-to-boost-retail-bond-access/articleshow/133416068.cms,,markets,,RSS,False,,"Sebi proposes new channel partner network to boost retail bond access. The Securities and Exchange Board of India (Sebi) is set to launch fixed income channel partners to broaden access to the retail bond market. This initiative is particularly focused on increasing engagement in smaller cities across India. Eligible individuals and firms can qualify as partners by fulfilling specific certification standards. Notably, existing mutual fund distributors can apply without incurring any enlistment fees.",73,sebi proposes new channel partner network to boost retail bond access the securities and exchange board of india sebi is set to launch fixed income channel partners to broaden access to the retail bond market this initiative is particularly focused on increasing engagement in smaller cities across india eligible individuals and firms can qualify as partners by fulfilling specific certification standards notably existing mutual fund distributors can apply without incurring any enlistment fees,"Sebi proposes new channel partner network to boost retail bond access. The Securities and Exchange Board of India (Sebi) is set to launch fixed income channel partners to broaden access to the retail bond market. This initiative is particularly focused on increasing engagement in smaller cities across India. Eligible individuals and firms can qualify as partners by fulfilling specific certification standards. Notably, existing mutual fund distributors can apply without incurring any enlistment fees.",5,0.8082191780821918,0.0,0.10372,0.0,1.0,optimism,optimism,73.1116,Greed
ART_7FE5036F7289,2026-08-22,Aditya Infotech rebounds on fundraise plans; analysts see up to 20% upside,"The shares of Aditya Infotech have made a notable recovery after a recent equity raise focused on enhancing capacity. However, the company is grappling with high electronic component prices that are squeezing profits. On a positive note, the introduction of new STQC norms is expanding the market opportunities for Indian manufacturers.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/aditya-infotech-rebounds-on-fundraise-plans-analysts-see-up-to-20-upside/articleshow/133415946.cms,,markets,,RSS,False,,"Aditya Infotech rebounds on fundraise plans; analysts see up to 20% upside. The shares of Aditya Infotech have made a notable recovery after a recent equity raise focused on enhancing capacity. However, the company is grappling with high electronic component prices that are squeezing profits. On a positive note, the introduction of new STQC norms is expanding the market opportunities for Indian manufacturers.",63,aditya infotech rebounds on fundraise plans analysts see up to upside the shares of aditya infotech have made a notable recovery after a recent equity raise focused on enhancing capacity however the company is grappling with high electronic component prices that are squeezing profits on a positive note the introduction of new stqc norms is expanding the market opportunities for indian manufacturers,"Aditya Infotech rebounds on fundraise plans; analysts see up to 20% upside. The shares of Aditya Infotech have made a notable recovery after a recent equity raise focused on enhancing capacity. However, the company is grappling with high electronic component prices that are squeezing profits. On a positive note, the introduction of new STQC norms is expanding the market opportunities for Indian manufacturers.",4,0.8225806451612904,0.0,0.9974579032258064,0.0,0.25,greed,greed,73.67373709677419,Greed
ART_5078AA4E1B3B,2026-08-22,5 world market themes for the week ahead,"The Jackson Hole symposium is just around the corner, bringing together central bank chiefs to tackle the pressing issue of global inflation amidst soaring oil prices. Nvidia's earnings report is anticipated to unveil key trends in AI expenditure. Meanwhile, South Korea's central bank might deliberate a fresh interest rate hike, and Icelanders face an important vote on rekindling talks about joining the European Union.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/5-world-market-themes-for-the-week-ahead/articleshow/133416904.cms,,markets,,RSS,False,,"5 world market themes for the week ahead. The Jackson Hole symposium is just around the corner, bringing together central bank chiefs to tackle the pressing issue of global inflation amidst soaring oil prices. Nvidia's earnings report is anticipated to unveil key trends in AI expenditure. Meanwhile, South Korea's central bank might deliberate a fresh interest rate hike, and Icelanders face an important vote on rekindling talks about joining the European Union.",72,world market themes for the week ahead the jackson hole symposium is just around the corner bringing together central bank chiefs to tackle the pressing issue of global inflation amidst soaring oil prices nvidia s earnings report is anticipated to unveil key trends in ai expenditure meanwhile south korea s central bank might deliberate a fresh interest rate hike and icelanders face an important vote on rekindling talks about joining the european union,"5 world market themes for the week ahead. The Jackson Hole symposium is just around the corner, bringing together central bank chiefs to tackle the pressing issue of global inflation amidst soaring oil prices. Nvidia's earnings report is anticipated to unveil key trends in AI expenditure. Meanwhile, South Korea's central bank might deliberate a fresh interest rate hike, and Icelanders face an important vote on rekindling talks about joining the European Union.",4,0.8767123287671232,0.0,0.20757787671232875,0.17123287671232876,0.054517499999999997,greed,greed,40.56695565068493,Neutral
ART_B2EFA48CEE04,2026-08-22,"Enerflex: The Market Is Still Pricing A Fabricator, Not A Lifecycle Infrastructure Platform",,Seeking Alpha,https://seekingalpha.com/article/4939279-enerflex-the-market-is-still-pricing-a-fabricator-not-a-lifecycle-infrastructure-platform?source=feed_all_articles,,finance,,RSS,False,,"Enerflex: The Market Is Still Pricing A Fabricator, Not A Lifecycle Infrastructure Platform.",13,enerflex the market is still pricing a fabricator not a lifecycle infrastructure platform,"Enerflex: The Market Is Still Pricing A Fabricator, Not A Lifecycle Infrastructure Platform.",1,0.9230769230769231,1.0,0.0,0.0,0.0,fear,fear,15.0,Extreme Fear
